Query_ID,Hit_Count,Min_Evalue,Max_Bitscore,Source_Files
D00723:439:HGFFGBCX3:1:2216:10750:3269,4,2.19e-14,55.5,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2216:10034:18341,1,3.9e-07,35.0,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:17552:20770,2,3.57e-09,40.8,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2216:9144:21224,2,4.07e-20,72.0,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:11756:26369,2,4e-07,35.0,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:8108:28478,4,2.87e-18,66.6,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2216:10534:29668,8,6.72e-13,51.2,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2216:12461:49488,1,3.16e-06,32.7,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:9104:51070,2,3.14e-13,52.4,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:7079:52926,1,6.22e-07,34.7,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:2025:59182,4,3.42e-16,60.8,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2216:5995:59118,12,1.97e-09,41.6,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2216:9137:62244,5,3.68e-07,35.0,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:20289:64050,7,7.05e-10,42.7,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:2361:68963,3,5.17e-08,37.4,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2216:14590:75068,4,4.06e-19,68.9,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2216:13963:79899,4,7.08e-09,40.0,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:9171:85731,6,2e-08,38.9,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:6588:86212,2,4.6e-06,32.0,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2216:8716:93675,7,4.95e-08,37.7,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2216:16948:100071,4,1.95e-14,55.8,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:13354:9795,4,7.09e-18,65.5,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:10475:14898,2,4.22e-17,63.2,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2215:10928:20049,4,1.62e-14,55.8,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:17002:27614,1,8.59e-10,42.4,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2215:19362:29381,7,6.23e-09,40.0,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:19391:42857,4,1.3e-07,36.6,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2215:13650:47827,4,1.11e-17,65.1,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:7916:52500,2,6.3e-06,31.6,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2215:4127:53648,3,2.11e-15,58.5,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:7185:66428,4,5.1e-20,71.6,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:5616:74663,7,3.51e-12,49.3,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2215:16069:81684,5,1.32e-19,70.5,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:15378:82137,2,3.34e-07,35.4,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:2215:20308:90530,3,2.36e-10,44.3,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:10764:95378,14,2.33e-16,61.2,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:13402:97197,4,6.45e-17,62.8,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:8419:97403,9,1.75e-17,64.3,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:2215:18875:98276,12,7.22e-18,65.5,sl20100_comb.part_008_blastx.txt;sl20100_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:1:1103:13467:12361,1,1.63e-06,33.5,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1103:19805:35772,1,2.05e-07,35.8,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1103:7928:38532,2,2.07e-06,33.1,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1103:13029:59133,2,1.34e-06,33.5,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1103:3837:87364,1,1.02e-09,42.4,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:15313:4938,1,7.8e-08,37.0,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:16555:17078,1,5.13e-10,43.1,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:7181:20406,1,2.09e-12,50.1,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:7704:23748,1,2.62e-06,32.7,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:8652:26267,1,1.23e-06,33.5,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:5365:34252,7,8.48e-11,45.4,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:7083:34512,3,3.25e-07,35.4,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:5429:34766,1,1.49e-08,38.9,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:13743:38820,7,1.72e-11,47.4,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:16892:39378,1,7.11e-06,31.6,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:19985:55164,2,2.1e-20,72.8,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:11800:71100,1,8.57e-06,31.2,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:19835:72206,1,2.86e-07,35.4,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:15296:73882,1,5.23e-06,32.0,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1104:4680:85296,1,9.29e-08,37.0,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1102:9100:7787,1,2.82e-06,32.7,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1102:17380:10760,2,1.15e-07,36.6,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1102:2034:45076,1,3.42e-06,32.3,sl20100_comb.part_008_blastx.txt
D00723:439:HGFFGBCX3:1:1102:6109:77038,1,2.75e-07,35.4,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1102:16409:79892,2,3.66e-06,32.3,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1102:6301:92969,2,6.29e-07,34.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1102:13542:93793,1,7.8e-08,37.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1105:2609:12800,1,1.07e-08,39.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1105:6485:27692,1,9.28e-06,31.2,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1105:3543:31254,1,2.94e-06,32.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1105:20305:51326,1,4.38e-06,32.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1105:8657:59330,7,1.82e-13,53.1,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1105:7237:66385,1,2.89e-07,35.4,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1105:3069:74100,2,2.84e-06,32.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1105:19134:91597,7,8.27e-14,53.9,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1105:12772:99475,1,7.17e-06,31.6,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:13870:7468,1,5.66e-09,40.4,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:18030:16040,2,2.55e-16,61.2,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:9571:22513,1,7.93e-06,31.6,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:4812:27206,1,8.96e-07,34.3,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:17134:28220,2,1.38e-09,42.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:17207:52023,1,4.54e-07,35.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:20634:53338,3,1.61e-07,36.2,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:2526:57209,1,1.39e-07,36.2,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:18108:83372,3,1.09e-06,33.9,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:13281:84209,1,1.6e-06,33.5,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:3226:100144,1,2.7e-08,38.1,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1108:8255:100293,2,3.47e-09,40.8,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1101:15232:11303,1,5.68e-07,34.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1101:5458:20331,1,6.17e-08,37.4,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1101:9865:33395,1,1.25e-06,33.5,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1101:20535:52951,3,2.46e-07,35.4,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1101:13819:59360,2,1.79e-16,61.6,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1101:11382:63587,2,4.47e-07,35.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1101:17015:76204,1,1.41e-10,44.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1101:15130:82605,2,3.37e-06,32.3,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1101:15541:96797,1,5.54e-06,32.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1101:19126:99768,2,1.77e-11,47.4,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1106:9747:26821,2,3.12e-06,32.3,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1106:4284:39471,2,3.6e-13,52.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1106:4695:62615,2,2.21e-07,35.8,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1106:19016:64811,1,1.6e-08,38.9,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1106:10933:86346,1,2.31e-14,55.5,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1107:9871:24519,1,2.37e-07,35.8,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1107:11053:26391,2,3.73e-08,38.1,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1107:9415:35728,1,4.38e-06,32.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1107:15480:52804,2,8.65e-09,39.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1107:21187:59138,7,9.99e-14,53.9,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1107:6721:62311,2,1.99e-06,33.1,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1107:13892:80070,1,7.14e-06,31.6,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1111:6305:21154,1,1.55e-12,50.4,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1111:10585:24475,2,1.12e-06,33.9,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1111:11951:53367,2,3.77e-14,54.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1111:8492:62476,2,5.1e-08,37.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1111:2666:73499,1,1.83e-11,47.4,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1111:19689:97103,2,6.54e-07,34.3,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1111:10051:99952,1,4.98e-06,32.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1111:6418:100804,3,1.28e-07,36.6,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:6467:26892,1,7.41e-07,34.3,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:3021:27836,2,4.87e-06,32.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:9720:30199,1,8.03e-06,31.2,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:16120:49732,2,4.7e-06,32.0,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:2511:66344,1,2.75e-06,32.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:16971:67843,1,6.99e-07,34.3,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:19252:70583,2,5.17e-13,51.6,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:12287:84023,1,4.86e-07,34.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:11199:86696,1,4.15e-06,32.3,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:4470:87440,1,3.49e-06,32.3,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:11788:92603,1,4.07e-06,32.3,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1112:3433:98758,2,2.5e-07,35.8,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1109:19073:31959,5,7.12e-08,37.4,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1109:2631:38718,1,3.7e-11,46.2,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1109:6628:72139,4,2.09e-08,38.5,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1109:11989:90568,7,1.43e-17,64.7,sl20100_comb.part_009_blastx.txt
D00723:439:HGFFGBCX3:1:1113:1741:5636,7,2.65e-12,49.7,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1113:20055:42768,2,1.43e-09,42.0,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1113:16730:59737,1,5.7e-06,31.6,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1113:20145:73008,7,3.22e-10,43.9,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1113:18003:98390,2,6.15e-07,34.7,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1110:8923:27545,7,2.86e-10,43.9,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1110:18801:33153,2,7.7e-08,37.0,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1110:5059:34487,4,3.99e-09,40.8,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1110:6865:65995,1,3.42e-08,38.1,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1110:19413:66128,1,2.73e-06,32.7,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1110:20462:93894,2,5.01e-11,46.2,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:20396:13587,2,8.53e-10,42.4,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:9600:15508,3,2.37e-08,38.5,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:12750:23014,1,3.14e-06,32.7,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:4660:25566,7,3.22e-12,49.3,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:9234:34058,2,2.69e-06,32.7,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:14664:39578,2,3.1e-06,32.7,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:9841:51245,1,4.78e-06,32.0,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:11459:59754,2,6.72e-06,31.6,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:16378:72188,7,1e-09,42.4,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:17303:73305,5,2.29e-09,41.2,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:16343:73812,1,4.11e-06,32.3,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:10701:75933,7,4.9e-11,46.2,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:3350:76972,1,6e-09,40.0,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:8986:84391,1,4.43e-08,37.7,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1116:18112:88350,2,4.47e-18,66.2,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1114:11752:54784,2,7.99e-20,70.9,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1114:9605:60912,1,1.89e-06,33.1,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1114:8474:65783,2,9.91e-09,39.7,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1114:3158:67248,2,2.64e-10,43.9,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1114:13873:76436,2,5.6e-14,54.3,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1114:11227:99764,2,1.33e-14,56.2,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1114:16249:99949,2,2.95e-07,35.4,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1115:7416:7638,1,1.89e-06,33.1,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1115:9695:22112,2,1.46e-09,42.0,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1115:5018:46829,3,8.41e-07,34.3,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1115:3509:62353,1,1.91e-08,38.9,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1115:6952:92059,1,2.7e-08,38.1,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1203:15916:37296,1,5.87e-10,43.1,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1203:2454:40766,4,1.34e-11,47.8,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1203:18343:45786,2,5.55e-09,40.4,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1203:3026:49589,1,2.73e-06,32.7,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1203:13542:73809,1,1.14e-06,33.9,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1203:14149:77560,1,1.43e-06,33.5,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1203:14501:84090,4,2.9e-07,35.4,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1203:8611:94142,1,9.25e-06,31.2,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1201:9710:14865,2,1.25e-08,39.3,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1201:11270:21483,7,1.73e-11,47.4,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1201:9428:24268,2,2.57e-14,55.5,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1201:1270:33681,1,3.16e-06,32.7,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1201:6275:54629,2,9.7e-07,33.9,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1201:9357:84414,1,8.04e-08,37.0,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1201:5050:95643,1,1.99e-06,33.1,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1204:12306:21040,1,9.1e-06,31.2,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1204:7047:74555,1,9.69e-06,31.2,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1204:6010:90566,1,1.54e-07,36.2,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1204:5144:101049,1,3.78e-12,49.3,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1202:2565:7808,1,7.72e-08,37.0,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1202:15042:14611,1,7.17e-08,37.4,sl20100_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:1:1202:16165:34278,2,1.89e-07,35.8,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1202:3774:50685,2,3.91e-15,57.8,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1202:15379:54856,3,1.16e-06,33.9,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1202:10898:58714,1,5.67e-06,32.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1202:10971:59851,1,1.24e-06,33.5,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1202:2066:64291,2,1.99e-07,35.8,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1202:15673:66115,2,3.32e-07,35.4,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1202:2318:73755,1,5.23e-06,32.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1202:10017:76456,1,3.19e-10,43.9,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1202:1874:80397,2,4.57e-17,63.2,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1202:15618:81232,1,8.17e-06,31.6,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1205:5220:60417,1,5.9e-07,34.7,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1205:10871:90694,1,3.73e-07,35.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1208:3948:2645,1,1.26e-06,33.5,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1208:15715:7211,1,2.01e-10,44.3,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1208:11556:12351,2,1.16e-06,33.9,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1208:19244:16574,5,5.25e-10,43.1,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1208:16965:57403,2,9.62e-08,37.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1208:8626:83366,2,3.58e-07,35.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1206:9753:6178,1,4.43e-07,35.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1206:10257:39826,1,2.44e-06,32.7,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1206:13784:85240,7,3.48e-10,43.5,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1207:16369:2497,2,5.81e-15,57.4,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1207:2871:8560,1,3.75e-09,40.8,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1207:18886:23757,2,1.99e-08,38.5,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1207:16275:24466,1,5.95e-06,32.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1207:6377:42013,1,9.09e-06,31.2,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1207:7275:64878,2,1.13e-16,62.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1207:19098:84676,1,1.66e-12,50.1,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1207:6056:98130,4,3.45e-08,38.1,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1211:14818:5796,1,5.06e-08,37.7,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1211:15210:32279,1,3.91e-06,32.3,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1211:12253:55834,1,4.04e-06,32.3,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1211:19399:61139,1,2.25e-07,35.8,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1211:3285:63253,1,9.55e-06,31.2,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1211:3450:75520,2,1.17e-06,33.9,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1211:4099:78582,1,9.9e-06,31.2,sl20100_comb.part_011_blastx.txt
